Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0329,LD to Parimpora,SRBG10026021-07,RETAINED_AS_FEEDER,FDR-219,,7.761,Urban,537.5,62.1,City_Core,15,7.5,7,3.5,0.7614,0.2099,0.75,0.4856,True,MP,35,3,0,0,3,False,,5014,60135,292,23,0.1836,OSRM,False,Year_Round,False,False,False,False,54.9,425.7,928.0,23.0,0.024,Amber_Under,54.0,True,227.0,27674.0,0.008,False,404459.0,0.098,route_maps_kashmir/FDR-219.html
R0330,Parimpora to Budgam,BGBG02022104-25,MERGED_INTO_TRUNK,FDR-320,Private Minibus,22.663,Peri_Urban,1638.0,113.3,City_Core,45,22.5,7,3.5,0.1151,0.0125,1.25,0.0638,False,LP,35,0,0,0,0,False,,0,57658,166,9,0.1071,OSRM,False,Year_Round,False,False,False,False,54.9,1243.2,0.0,52.0,0.0,Red_NoCapacity,79.6,True,525.0,80810.0,0.006,True,1181066.0,0.11,route_maps_kashmir/FDR-320.html
R0331,LD to Parimpora,SRBG10026021-08,MERGED_INTO_TRUNK,FDR-213,Private Minibus,7.761,Urban,537.5,62.1,City_Core,15,7.5,7,3.5,0.7614,0.2099,1.25,0.4856,True,MP,35,0,0,0,0,False,,0,60135,292,23,0.1836,OSRM,False,Year_Round,False,False,False,False,54.9,425.7,0.0,23.0,0.0,Red_NoCapacity,54.0,True,227.0,27674.0,0.008,False,404459.0,0.098,route_maps_kashmir/FDR-213.html
R0332,Soura to LD,SRSR10105860-21,MERGED_INTO_TRUNK,FDR-070,Private Minibus,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9634,0.5369,1.25,0.7502,True,HP,20,0,0,0,0,False,,0,103616,317,85,0.149,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,78.0,0.0,Red_NoCapacity,59.7,True,777.0,68964.0,0.011,False,1007942.0,0.155,route_maps_kashmir/FDR-070.html
R0333,Soura to LD,SRSR10105860-22,MERGED_INTO_TRUNK,FDR-114,LPV / Tempo,11.052,Urban,725.1,88.4,City_Core,22,11.0,8,4.0,0.9634,0.5369,1.25,0.7502,True,HP,20,0,0,0,0,False,,0,103616,317,85,0.149,OSRM,False,Year_Round,False,False,False,False,96.0,1061.0,0.0,78.0,0.0,Red_NoCapacity,59.7,True,777.0,68964.0,0.011,False,1007942.0,0.155,route_maps_kashmir/FDR-114.html
R0334,Soura to LD,SRSR10105860-23,MERGED_INTO_TRUNK,FDR-114,LPV / Tempo,10.099,Urban,682.4,80.8,City_Core,20,10.0,8,4.0,0.9721,0.5242,1.25,0.7482,True,HP,20,0,0,0,0,False,,0,95384,256,75,0.1554,OSRM,False,Year_Round,False,False,False,False,96.0,969.5,0.0,85.0,0.0,Red_NoCapacity,55.9,True,849.0,63018.0,0.013,False,921029.0,0.177,route_maps_kashmir/FDR-114.html
R0335,Parimpora to Jawahirnagar,UNMATCHED,RETAINED_AS_FEEDER,FDR-211,,12.642,Urban,1381.8,101.1,City_Core,25,12.5,12,6.0,0.7959,0.302,0.75,0.549,True,MP,35,4,0,4,0,False,,7720,101463,320,49,0.1521,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,693.5,1329.0,42.0,0.032,Amber_Under,73.6,True,422.0,45078.0,0.009,False,658829.0,0.15,route_maps_kashmir/FDR-211.html
R0336,Srinagar to Ratnipora,SRPW10085110,RETAINED_AS_FEEDER,FDR-001,,25.567,Regional_District,1459.9,76.7,City_Core,51,25.5,3,1.5,0.1171,0.0826,0.75,0.0998,False,LP,35,4,2,2,0,False,,8389,65466,190,40,0.0676,OSRM,False,Year_Round,False,False,False,False,54.9,1402.5,2378.0,62.0,0.026,Amber_Under,61.4,True,619.0,91165.0,0.007,True,1332406.0,0.109,route_maps_kashmir/FDR-001.html
R0337,Srinagar to Tangmarg,SRBG10025129,UPGRADED_TO_TRUNK,SSCL-12,,40.568,Regional_District,2657.9,121.7,City_Core,81,40.5,2,1.0,0.3851,0.0968,1.25,0.241,False,HP,15,11,0,11,0,True,SSCL-12,18565,191399,251,62,0.0474,OSRM+JhelumBridge,True,Seasonal,False,True,False,True,128.0,5192.7,3037.0,456.0,0.15,Amber_Under,73.8,True,4556.0,337526.0,0.013,True,155781.0,0.241,route_maps_kashmir/SSCL-12.html
R0340,Srinagar to Hajin,SRSP10095110,RETAINED_AS_FEEDER,FDR-306,,35.566,Regional_District,2440.4,106.7,City_Core,71,35.5,5,2.5,0.2304,0.0755,0.75,0.153,False,LP,35,5,2,3,0,False,,11981,123517,251,38,0.0592,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1951.0,2024.0,101.0,0.05,Amber_Under,76.4,True,1009.0,126818.0,0.008,True,1853497.0,0.156,route_maps_kashmir/FDR-306.html
R0341,Srinagar to Tral Nowdal,SRPW10085114,RETAINED_AS_FEEDER,FDR-054,,39.5,Regional_District,2014.2,118.5,City_Core,79,39.5,2,1.0,0.0607,0.0759,0.75,0.0683,False,LP,35,5,2,3,0,False,,10660,83195,190,62,0.0472,OSRM,False,Year_Round,False,False,False,False,54.9,2166.9,1823.0,113.0,0.062,Amber_Under,82.2,True,1126.0,140846.0,0.008,True,2058514.0,0.139,route_maps_kashmir/FDR-054.html
R0342,Srinagar to Qazigund,SRAN10015112,RETAINED_AS_FEEDER,FDR-003,,71.019,Regional_District,3609.9,213.1,City_Core,142,71.0,5,2.5,0.0,0.0219,0.75,0.011,False,LP,35,9,3,6,0,False,,14717,114863,190,46,0.0274,OSRM,False,Year_Round,False,False,False,False,54.9,3895.9,1757.0,268.0,0.152,Amber_Under,129.6,True,2678.0,253233.0,0.011,True,3701104.0,0.191,route_maps_kashmir/FDR-003.html
R0344,Bandipora to Srinagar,BPSR03100151-01,RETAINED_AS_FEEDER,FDR-316,,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.123,0.0393,0.75,0.0812,False,LP,35,7,3,4,0,False,,14761,152803,252,41,0.0412,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,1747.0,179.0,0.102,Amber_Under,110.9,True,1786.0,208940.0,0.009,True,3053741.0,0.192,route_maps_kashmir/FDR-316.html
R0345,Bandipora to Srinagar,BPSR03100151-02,MERGED_INTO_TRUNK,FDR-316,Private Minibus,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.123,0.0393,1.25,0.0812,False,LP,35,0,0,0,0,False,,0,152803,252,41,0.0412,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,0.0,179.0,0.0,Red_NoCapacity,110.9,True,1786.0,208940.0,0.009,True,3053741.0,0.192,route_maps_kashmir/FDR-316.html
R0346,Bandipora to Srinagar,BPSR03100151-03,MERGED_INTO_TRUNK,FDR-316,Private Minibus,58.597,Regional_District,3493.6,175.8,City_Core,117,58.5,1,0.5,0.123,0.0393,1.25,0.0812,False,LP,35,0,0,0,0,False,,0,152803,252,41,0.0412,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,3214.5,0.0,179.0,0.0,Red_NoCapacity,110.9,True,1786.0,208940.0,0.009,True,3053741.0,0.192,route_maps_kashmir/FDR-316.html
R0347,Bandipora to Soura,BPSR03100158,RETAINED_AS_FEEDER,FDR-002,,51.094,Regional_District,3042.1,153.3,City_Core,102,51.0,3,1.5,0.0681,0.0446,0.75,0.0564,False,LP,35,6,2,4,0,False,,32069,110656,84,48,0.0094,OSRM,False,Year_Round,False,False,False,False,54.9,2802.9,1628.0,1343.0,0.825,Green,99.6,True,13431.0,182187.0,0.074,True,2662727.0,0.417,route_maps_kashmir/FDR-002.html
R0349,Sopore to Srinagar,SRSR10104951-01,RETAINED_AS_FEEDER,FDR-307,,50.022,Regional_District,2805.9,150.1,City_Core,100,50.0,4,2.0,0.2306,0.0639,0.75,0.1472,False,LP,35,6,2,4,0,False,,16857,173791,251,57,0.041,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2744.1,1663.0,205.0,0.123,Amber_Under,98.0,True,2050.0,178364.0,0.011,True,2606861.0,0.219,route_maps_kashmir/FDR-307.html
R0350,Sopore to Srinagar,SRSR10104951-02,MERGED_INTO_TRUNK,FDR-307,Private Minibus,50.022,Regional_District,2805.9,150.1,City_Core,100,50.0,4,2.0,0.2306,0.0639,1.25,0.1472,False,LP,35,0,0,0,0,False,,0,173791,251,57,0.041,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,2744.1,0.0,205.0,0.0,Red_NoCapacity,98.0,True,2050.0,178364.0,0.011,True,2606861.0,0.219,route_maps_kashmir/FDR-307.html
R0357,Shopian to Srinagar,SPSR09102451,RETAINED_AS_FEEDER,FDR-053,,48.367,Regional_District,2371.8,145.1,City_Core,96,48.0,3,1.5,0.1956,0.075,0.75,0.1353,True,MP,35,6,2,4,0,False,,20320,154407,185,58,0.0157,OSRM,False,Year_Round,True,False,False,False,54.9,2653.3,1720.0,645.0,0.375,Amber_Under,95.6,True,6452.0,172463.0,0.037,False,2520612.0,0.396,route_maps_kashmir/FDR-053.html
R0358,Kulgam to Srinagar,SRSR10103151,RETAINED_AS_FEEDER,FDR-004,,67.019,Regional_District,3090.1,201.1,City_Core,134,67.0,3,1.5,0.0087,0.0331,0.75,0.0209,False,LP,35,7,3,4,0,False,,14489,113085,190,51,0.0257,OSRM,False,Year_Round,False,False,False,False,54.9,3676.5,1528.0,281.0,0.184,Amber_Under,123.6,True,2811.0,238971.0,0.012,True,3492647.0,0.188,route_maps_kashmir/FDR-004.html
R0359,Yaripora to Srinagar,SRSR10105751,RETAINED_AS_FEEDER,FDR-005,,64.929,Regional_District,3131.9,194.8,City_Core,129,64.5,3,1.5,0.0004,0.0323,0.75,0.0164,False,LP,35,7,3,4,0,False,,13482,105224,190,48,0.0265,OSRM,False,Year_Round,False,False,False,False,54.9,3561.8,1577.0,254.0,0.161,Amber_Under,120.4,True,2536.0,231518.0,0.011,True,3383728.0,0.175,route_maps_kashmir/FDR-005.html
R0360,Pulwama to Srinagar,PWSR08100851-01,RETAINED_AS_FEEDER,FDR-044,,28.043,Peri_Urban,1514.9,140.2,City_Core,56,28.0,2,1.0,0.3177,0.1271,0.75,0.2224,False,LP,35,6,2,4,0,False,,15410,117099,185,52,0.0271,OSRM,False,Year_Round,False,False,False,False,54.9,1538.4,1780.0,378.0,0.212,Amber_Under,93.1,True,3780.0,99993.0,0.038,True,1461441.0,0.2,route_maps_kashmir/FDR-044.html
R0361,Pulwama to Srinagar,PWSR08100851-02,MERGED_INTO_TRUNK,FDR-044,Private Minibus,28.043,Peri_Urban,1514.9,140.2,City_Core,56,28.0,2,1.0,0.3177,0.1271,1.25,0.2224,False,LP,35,0,0,0,0,False,,0,117099,185,52,0.0271,OSRM,False,Year_Round,False,False,False,False,54.9,1538.4,0.0,378.0,0.0,Red_NoCapacity,93.1,True,3780.0,99993.0,0.038,True,1461441.0,0.2,route_maps_kashmir/FDR-044.html
R0363,Srinagar to Khrew,SRPW10085102-01,RETAINED_AS_FEEDER,FDR-301,,19.597,Urban,1389.0,156.8,City_Core,39,19.5,2,1.0,0.2788,0.1063,0.75,0.1926,False,LP,35,6,0,6,0,False,,9750,75685,189,38,0.1083,OSRM,False,Year_Round,False,False,False,False,54.9,1075.0,1286.0,75.0,0.058,Amber_Under,101.4,True,748.0,69877.0,0.011,True,1021284.0,0.127,route_maps_kashmir/FDR-301.html
R0364,Srinagar to Khrew,SRPW10085102-02,MERGED_INTO_TRUNK,FDR-301,JKRTC / City Bus,19.597,Urban,1389.0,156.8,City_Core,39,19.5,2,1.0,0.2788,0.1063,1.25,0.1926,False,LP,35,0,0,0,0,False,,0,75685,189,38,0.1083,OSRM,False,Year_Round,False,False,False,False,54.9,1075.0,0.0,75.0,0.0,Red_NoCapacity,101.4,True,748.0,69877.0,0.011,True,1021284.0,0.127,route_maps_kashmir/FDR-301.html
R0365,Srinagar to Railway,SRAN10015113-01,UPGRADED_TO_TRUNK,TRK-041,,7.778,Urban,440.7,55.3,City_Core,15,7.5,3,1.5,0.9653,0.4164,1.25,0.6908,False,HP,20,4,0,4,0,False,,9610,73036,185,41,0.075,OSRM,False,Year_Round,False,False,False,False,96.0,746.7,2430.0,186.0,0.077,Amber_Under,43.2,False,1863.0,48535.0,0.038,True,709354.0,0.125,route_maps_kashmir/TRK-041.html
R0366,Srinagar to Bypass,SRGB10055102-01,RETAINED_AS_FEEDER,FDR-196,,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,0.75,0.598,False,HP,20,5,0,5,0,False,,7299,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,2519.0,71.0,0.028,Amber_Under,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0367,Srinagar to Bypass,SRGB10055102-02,MERGED_INTO_TRUNK,FDR-196,JKRTC / City Bus,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,1.25,0.598,False,HP,20,0,0,0,0,False,,0,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,0.0,71.0,0.0,Red_NoCapacity,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0368,Srinagar to Bypass,SRGB10055102-03,MERGED_INTO_TRUNK,FDR-196,JKRTC / City Bus,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,1.25,0.598,False,HP,20,0,0,0,0,False,,0,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,0.0,71.0,0.0,Red_NoCapacity,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0369,Srinagar to Buchpora,SRSR10105111,RETAINED_AS_FEEDER,FDR-061,,9.37,Urban,969.8,75.0,City_Core,18,9.0,3,1.5,0.9896,0.5215,0.75,0.7555,False,HP,20,5,0,5,0,False,,7437,89823,294,77,0.131,OSRM+JhelumBridge,False,Year_Round,False,True,True,False,96.0,899.5,2240.0,83.0,0.037,Amber_Under,53.0,True,826.0,58469.0,0.014,True,854544.0,0.097,route_maps_kashmir/FDR-061.html
R0370,Srinagar to Pampore,SRPW10085105-01,RETAINED_AS_FEEDER,FDR-282,,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,0.75,0.3425,False,MP,35,4,0,4,0,False,,9029,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,1663.0,38.0,0.023,Amber_Under,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0371,Srinagar to Budgam,SRBG10025104-01,RETAINED_AS_FEEDER,FDR-304,,23.639,Urban,2175.0,189.1,City_Core,47,23.5,5,2.5,0.2663,0.1104,0.75,0.1884,False,LP,35,7,0,7,0,False,,9535,88926,227,34,0.0972,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1296.8,1244.0,82.0,0.066,Amber_Under,117.6,True,815.0,84290.0,0.01,True,1231930.0,0.124,route_maps_kashmir/FDR-304.html
R0372,Srinagar to Pampore,SRPW10085105-02,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0373,Srinagar to Gund,SRBG10025110-01,RETAINED_AS_FEEDER,FDR-191,,57.421,Peri_Urban,3915.6,287.1,City_Core,114,57.0,7,3.5,0.1755,0.0912,0.75,0.1334,True,MP,35,11,0,11,0,False,,14310,173998,296,97,0.0256,OSRM,False,Year_Round,False,False,False,False,54.9,3150.0,1287.0,372.0,0.289,Amber_Under,166.6,True,3716.0,204747.0,0.018,False,2992454.0,0.279,route_maps_kashmir/FDR-191.html
R0374,Srinagar to Chadoora,SRBG10025105-01,UPGRADED_TO_TRUNK,TRK-042,,16.895,Urban,1452.7,135.2,City_Core,33,16.5,2,1.0,0.5996,0.2134,1.25,0.4065,False,MP,35,5,3,2,0,False,,13735,108893,193,50,0.0405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,926.8,1775.0,282.0,0.159,Amber_Under,90.6,True,2818.0,60243.0,0.047,True,880471.0,0.178,route_maps_kashmir/TRK-042.html
R0375,Srinagar to Railway,SRAN10015113-02,MERGED_INTO_TRUNK,TRK-041,JKRTC / City Bus,7.778,Urban,440.7,55.3,City_Core,15,7.5,3,1.5,0.9653,0.4164,1.25,0.6908,False,HP,20,0,0,0,0,False,,0,73036,185,41,0.075,OSRM,False,Year_Round,False,False,False,False,96.0,746.7,0.0,186.0,0.0,Red_NoCapacity,43.2,False,1863.0,48535.0,0.038,True,709354.0,0.125,route_maps_kashmir/TRK-041.html
R0376,Srinagar to Pampore,SRPW10085105-03,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0377,Srinagar to Chadoora,SRBG10025105-02,MERGED_INTO_TRUNK,TRK-042,JKRTC / City Bus,16.895,Urban,1452.7,135.2,City_Core,33,16.5,2,1.0,0.5996,0.2134,1.25,0.4065,False,MP,35,0,0,0,0,False,,0,108893,193,50,0.0405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,926.8,0.0,282.0,0.0,Red_NoCapacity,90.6,True,2818.0,60243.0,0.047,True,880471.0,0.178,route_maps_kashmir/TRK-042.html
R0378,Srinagar to Pampore,SRPW10085105-04,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0379,Srinagar to Bypass,SRGB10055102-04,MERGED_INTO_TRUNK,FDR-196,JKRTC / City Bus,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,1.25,0.598,False,HP,20,0,0,0,0,False,,0,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,0.0,71.0,0.0,Red_NoCapacity,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0380,Srinagar to Pampore,SRPW10085105-05,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0381,Srinagar to Harwan,SRBR10045106-01,RETAINED_AS_FEEDER,FDR-055,,16.558,Urban,1070.2,125.9,City_Core,33,16.5,3,1.5,0.3327,0.1347,0.75,0.2337,False,LP,35,5,0,5,0,False,,10691,71141,162,28,0.0262,OSRM,True,Seasonal,False,False,False,False,54.9,908.3,1334.0,339.0,0.254,Amber_Under,86.0,True,3391.0,59041.0,0.057,True,862908.0,0.139,route_maps_kashmir/FDR-055.html
R0382,Srinagar to Harwan,SRBR10045106-02,MERGED_INTO_TRUNK,FDR-055,JKRTC / City Bus,16.558,Urban,1070.2,125.9,City_Core,33,16.5,3,1.5,0.3327,0.1347,1.25,0.2337,False,LP,35,0,0,0,0,False,,0,71141,162,28,0.0262,OSRM,True,Seasonal,False,False,False,False,54.9,908.3,0.0,339.0,0.0,Red_NoCapacity,86.0,True,3391.0,59041.0,0.057,True,862908.0,0.139,route_maps_kashmir/FDR-055.html
R0383,Srinagar to Pampore,SRPW10085105-06,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0384,Srinagar to Khrew,SRPW10085102-03,MERGED_INTO_TRUNK,FDR-301,JKRTC / City Bus,19.597,Urban,1389.0,156.8,City_Core,39,19.5,2,1.0,0.2788,0.1063,1.25,0.1926,False,LP,35,0,0,0,0,False,,0,75685,189,38,0.1083,OSRM,False,Year_Round,False,False,False,False,54.9,1075.0,0.0,75.0,0.0,Red_NoCapacity,101.4,True,748.0,69877.0,0.011,True,1021284.0,0.127,route_maps_kashmir/FDR-301.html
R0385,Srinagar to Pampore,SRPW10085105-07,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0386,Srinagar to Pampore,SRPW10085105-08,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0387,Srinagar to Bypass,SRGB10055102-05,MERGED_INTO_TRUNK,FDR-196,JKRTC / City Bus,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,1.25,0.598,False,HP,20,0,0,0,0,False,,0,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,0.0,71.0,0.0,Red_NoCapacity,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0388,Srinagar to Pampore,SRPW10085105-09,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0389,Srinagar to Ganderbal,SRGB10055104,RETAINED_AS_FEEDER,FDR-182,,16.689,Urban,1621.9,133.5,City_Core,33,16.5,3,1.5,0.5639,0.2851,0.75,0.4245,False,MP,35,5,0,5,0,False,,8510,102776,294,77,0.0793,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,915.5,1258.0,89.0,0.071,Amber_Under,89.8,True,892.0,59508.0,0.015,True,869735.0,0.111,route_maps_kashmir/FDR-182.html
R0390,Srinagar to Pampore,SRPW10085105-10,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0391,Srinagar to Budgam,SRBG10025104-02,MERGED_INTO_TRUNK,FDR-304,JKRTC / City Bus,23.639,Urban,2175.0,189.1,City_Core,47,23.5,5,2.5,0.2663,0.1104,1.25,0.1884,False,LP,35,0,0,0,0,False,,0,88926,227,34,0.0972,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,1296.8,0.0,82.0,0.0,Red_NoCapacity,117.6,True,815.0,84290.0,0.01,True,1231930.0,0.124,route_maps_kashmir/FDR-304.html
R0392,Srinagar to Bypass,SRGB10055102-06,MERGED_INTO_TRUNK,FDR-196,JKRTC / City Bus,8.341,Urban,941.8,66.7,City_Core,16,8.0,3,1.5,0.8126,0.3834,1.25,0.598,False,HP,20,0,0,0,0,False,,0,68065,227,37,0.1502,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,96.0,800.7,0.0,71.0,0.0,Red_NoCapacity,48.8,True,707.0,52048.0,0.014,True,760699.0,0.095,route_maps_kashmir/FDR-196.html
R0393,Srinagar to Gund,SRBG10025110-02,MERGED_INTO_TRUNK,FDR-191,JKRTC / City Bus,57.421,Peri_Urban,3915.6,287.1,City_Core,114,57.0,7,3.5,0.1755,0.0912,1.25,0.1334,True,MP,35,0,0,0,0,False,,0,173998,296,97,0.0256,OSRM,False,Year_Round,False,False,False,False,54.9,3150.0,0.0,372.0,0.0,Red_NoCapacity,166.6,True,3716.0,204747.0,0.018,False,2992454.0,0.279,route_maps_kashmir/FDR-191.html
R0394,Srinagar to Railway,SRAN10015113-03,MERGED_INTO_TRUNK,TRK-041,JKRTC / City Bus,7.778,Urban,440.7,55.3,City_Core,15,7.5,3,1.5,0.9653,0.4164,1.25,0.6908,False,HP,20,0,0,0,0,False,,0,73036,185,41,0.075,OSRM,False,Year_Round,False,False,False,False,96.0,746.7,0.0,186.0,0.0,Red_NoCapacity,43.2,False,1863.0,48535.0,0.038,True,709354.0,0.125,route_maps_kashmir/TRK-041.html
R0395,Srinagar to Pampore,SRPW10085105-11,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
